sales_sk,sales_id,customer_sk,product_sk,store_sk,salesperson_sk,campaign_sk,sales_date,total_amount
119174,SALES_0119174,61306,39,145,1901,3,2024-02-19T13:46:28,3667.22
781044,SALES_0781044,92648,73,226,1474,36,2024-11-16T13:15:14,1074.99
341689,SALES_0341689,87754,119,456,1710,27,2024-10-03T23:27:42,1364.07
394379,SALES_0394379,14311,63,256,1041,43,2024-07-30T12:18:26,2695.47
655880,SALES_0655880,57614,85,263,1104,16,2024-07-27T17:20:05,3676.0
800303,SALES_0800303,59427,187,110,1065,26,2024-07-08T16:35:19,2737.63
693127,SALES_0693127,83107,39,41,932,20,2024-09-29T23:43:53,2956.6
616715,SALES_0616715,79097,199,175,268,13,2024-06-03T11:01:39,3405.03
427884,SALES_0427884,46688,145,342,200,13,2024-06-05T18:58:30,2622.79
933665,SALES_0933665,60267,46,79,1990,34,2024-10-22T23:59:09,4815.25
339780,SALES_0339780,55902,205,16,272,6,2024-04-01T01:54:33,3247.54
484970,SALES_0484970,64603,174,231,180,15,2024-05-20T04:23:09,2917.09
432772,SALES_0432772,74156,176,443,214,31,2024-10-11T20:03:27,3861.96
127699,SALES_0127699,29794,72,47,569,32,2024-11-04T01:02:07,768.78
837732,SALES_0837732,69956,139,281,47,8,2024-02-25T01:52:15,3456.25
407877,SALES_0407877,96492,48,177,1382,16,2024-08-16T13:55:06,4002.8
134764,SALES_0134764,3758,28,146,814,17,2024-09-09T13:36:38,3810.56
328710,SALES_0328710,61165,64,230,126,13,2024-04-29T23:51:45,4860.46
139395,SALES_0139395,22606,11,59,505,23,2024-08-09T04:44:16,3483.28
44618,SALES_0044618,12184,19,399,1267,50,2024-12-26T10:11:01,1550.96
564436,SALES_0564436,86463,117,330,448,25,2024-10-12T08:36:41,2066.08
27741,SALES_0027741,43217,128,364,1133,36,2024-11-01T04:58:52,4055.71
924026,SALES_0924026,67432,192,394,1796,32,2024-10-21T15:37:44,948.91
79083,SALES_0079083,384,131,6,1703,21,2024-08-16T23:25:56,1658.02
319757,SALES_0319757,54503,108,9,1050,14,2024-07-17T20:28:52,4048.25
260013,SALES_0260013,14988,53,435,1474,34,2024-09-03T07:31:45,3606.98
833508,SALES_0833508,23880,182,314,596,50,2024-10-19T23:38:46,1850.99
309301,SALES_0309301,63299,61,215,610,8,2024-02-25T02:43:21,2184.9
740327,SALES_0740327,77634,188,144,1972,43,2024-11-24T08:44:11,3656.85
812699,SALES_0812699,40880,116,133,1214,4,2024-03-21T12:36:13,1946.71
585468,SALES_0585468,53441,90,20,106,28,2024-04-02T05:46:54,3699.35
406625,SALES_0406625,86776,194,177,1907,12,2024-03-16T08:04:05,954.56
432913,SALES_0432913,5762,208,472,608,44,2024-06-22T00:38:13,835.53
546523,SALES_0546523,98181,32,372,1821,26,2024-07-04T06:57:13,4324.97
659909,SALES_0659909,7275,91,14,1535,32,2024-10-15T23:49:06,3864.92
629487,SALES_0629487,85781,177,131,2000,33,2024-11-05T08:09:33,2139.01
722597,SALES_0722597,43108,29,46,1597,46,2024-11-09T00:04:14,4974.7
832909,SALES_0832909,30931,146,93,1355,39,2024-11-28T06:50:09,4420.92
395423,SALES_0395423,7168,33,315,48,41,2024-11-24T04:22:11,3276.27
66190,SALES_0066190,1978,106,147,1815,33,2024-11-10T08:25:45,4080.04
553919,SALES_0553919,97250,165,243,1842,48,2024-08-14T05:13:33,2224.15
962029,SALES_0962029,45401,153,359,412,32,2024-10-29T17:47:37,2363.17
735377,SALES_0735377,57834,70,479,274,32,2024-11-07T05:30:52,2953.38
207753,SALES_0207753,62186,178,88,1944,45,2024-09-12T17:46:53,3755.67
123480,SALES_0123480,66340,4,220,847,12,2024-07-13T08:49:38,1483.95
592809,SALES_0592809,8026,190,123,1447,28,2024-06-16T13:15:46,826.61
505518,SALES_0505518,60263,12,441,1928,3,2024-02-12T13:12:34,2472.73
744754,SALES_0744754,8399,87,282,1444,19,2024-09-16T11:21:18,3510.17
34222,SALES_0034222,56455,111,42,1584,10,2024-07-13T18:22:07,913.89
32861,SALES_0032861,63688,116,479,1439,20,2024-09-27T11:33:13,4922.25
86718,SALES_0086718,22845,36,127,884,40,2024-11-14T03:21:53,1057.68
239862,SALES_0239862,712,124,67,740,22,2024-05-23T17:43:56,1709.56
838296,SALES_0838296,68063,107,142,626,22,2024-03-30T23:56:43,2062.39
19423,SALES_0019423,30948,16,102,1997,11,2024-02-02T18:17:10,1670.22
541188,SALES_0541188,74266,149,141,890,47,2024-12-15T18:21:26,3053.13
127377,SALES_0127377,4296,50,23,908,39,2024-11-17T09:31:30,4200.85
282283,SALES_0282283,39151,193,57,1941,29,2024-10-14T12:17:57,1849.0
655149,SALES_0655149,2241,149,66,118,49,2024-06-07T02:37:11,1034.56
486702,SALES_0486702,88165,19,23,754,35,2024-11-03T19:04:44,2222.88
173394,SALES_0173394,37943,167,140,225,30,2024-08-20T05:45:58,2689.86
910500,SALES_0910500,73539,51,434,1418,49,2024-11-10T02:46:18,4035.59
622722,SALES_0622722,20017,108,49,1849,34,2024-10-27T09:23:17,3022.88
623137,SALES_0623137,91115,205,82,1846,1,2024-02-10T06:33:04,2814.21
301704,SALES_0301704,77880,53,375,293,2,2024-02-06T10:00:12,666.69
489574,SALES_0489574,16648,176,69,663,8,2024-05-06T20:24:37,2955.47
359996,SALES_0359996,20250,33,116,1739,7,2024-04-28T00:29:20,1787.5
891442,SALES_0891442,88163,190,24,1998,40,2024-11-22T09:11:52,3030.05
284755,SALES_0284755,18887,97,230,614,7,2024-05-09T15:44:13,595.29
995291,SALES_0995291,17084,139,98,557,24,2024-07-08T09:28:06,1620.34
284794,SALES_0284794,66786,146,450,1075,44,2024-08-23T22:22:08,707.32
737535,SALES_0737535,59317,36,365,185,46,2024-10-17T07:26:52,3822.84
909743,SALES_0909743,51875,165,383,1750,50,2024-11-06T02:19:48,3270.01
156204,SALES_0156204,58735,189,28,470,22,2024-07-20T13:50:19,4893.28
136456,SALES_0136456,78010,5,72,1469,15,2024-08-15T06:48:07,1274.93
752810,SALES_0752810,57321,72,442,1463,3,2024-03-22T07:27:14,4607.19
246667,SALES_0246667,31638,28,489,1746,44,2024-08-30T21:54:09,2528.29
38890,SALES_0038890,27729,159,44,233,38,2024-10-24T08:24:38,4433.35
178809,SALES_0178809,15839,182,239,64,45,2024-10-21T07:45:52,4322.86
414456,SALES_0414456,54961,50,173,892,4,2024-01-28T10:28:43,4760.55
75236,SALES_0075236,78944,31,31,1982,5,2024-04-14T03:33:13,4187.5
261124,SALES_0261124,50938,4,368,281,1,2024-02-07T00:54:50,1749.11
44627,SALES_0044627,15076,125,385,1041,40,2024-11-21T03:25:07,3354.9
255844,SALES_0255844,78193,10,113,996,37,2024-05-12T21:22:11,573.03
930109,SALES_0930109,97168,203,265,1600,45,2024-10-03T11:42:05,3471.67
581373,SALES_0581373,88052,147,377,713,3,2024-03-07T04:58:44,1861.78
581701,SALES_0581701,83779,134,495,589,4,2024-03-16T19:35:38,4879.01
4045,SALES_0004045,13376,25,252,1326,30,2024-08-25T11:22:15,3156.9
784904,SALES_0784904,53495,70,152,642,46,2024-11-22T04:03:27,3875.01
1517,SALES_0001517,75464,109,214,1477,47,2024-09-06T11:07:32,4479.13
384926,SALES_0384926,19165,11,293,1142,2,2024-01-29T17:50:08,4589.47
920335,SALES_0920335,75940,168,391,1836,47,2024-09-26T11:11:58,4532.39
630401,SALES_0630401,99634,32,439,1966,29,2024-10-09T08:28:37,1354.67
774859,SALES_0774859,3978,35,499,388,4,2024-02-18T00:47:36,2484.06
880401,SALES_0880401,68900,208,433,258,19,2024-08-30T13:46:53,4304.86
556013,SALES_0556013,39677,130,464,1442,44,2024-10-30T03:30:14,977.55
759804,SALES_0759804,40614,104,373,1395,49,2024-12-19T05:11:40,1040.8
171803,SALES_0171803,64797,145,46,896,20,2024-09-25T09:16:46,1741.37
372902,SALES_0372902,25195,96,113,1958,37,2024-11-15T04:18:06,1561.54
371163,SALES_0371163,31334,7,38,1919,45,2024-10-20T01:23:09,623.97
603393,SALES_0603393,64280,132,187,1021,31,2024-10-23T04:29:27,3299.8
279611,SALES_0279611,95063,21,359,1908,12,2024-04-23T00:07:49,2195.24
270212,SALES_0270212,94097,164,124,990,11,2024-01-05T07:03:27,1192.32
382666,SALES_0382666,90079,163,354,530,28,2024-03-26T19:08:07,4586.94
858074,SALES_0858074,42933,83,384,1339,28,2024-06-19T13:41:32,1533.37
427443,SALES_0427443,56002,137,345,1338,14,2024-07-25T18:00:15,3024.15
769220,SALES_0769220,30465,132,476,500,19,2024-09-09T03:55:27,2376.92
998737,SALES_0998737,91456,14,337,1042,38,2024-10-27T00:25:34,1005.44
607650,SALES_0607650,93678,191,419,895,28,2024-09-06T12:24:19,3961.8
926686,SALES_0926686,91527,194,317,1544,40,2024-11-25T05:49:48,3304.22
108379,SALES_0108379,25766,82,331,459,27,2024-10-05T01:49:18,2178.26
933108,SALES_0933108,17269,170,268,928,50,2024-10-18T15:56:49,2412.31
178394,SALES_0178394,83058,140,308,1479,5,2024-05-11T16:32:50,4273.88
598120,SALES_0598120,43520,136,434,829,7,2024-05-29T18:44:07,1591.74
284126,SALES_0284126,47426,92,294,254,7,2024-06-10T20:03:57,4445.9
516407,SALES_0516407,78189,23,353,1935,9,2024-06-20T19:50:54,672.85
656238,SALES_0656238,32246,180,196,1900,45,2024-11-19T04:17:00,4053.39
970749,SALES_0970749,80517,64,268,275,6,2024-04-20T06:36:05,1698.56
412058,SALES_0412058,95643,111,182,503,23,2024-04-09T19:24:20,2296.64
249626,SALES_0249626,18945,180,304,1131,15,2024-08-04T08:06:14,4158.46
38755,SALES_0038755,11310,180,62,406,34,2024-10-27T08:51:56,4976.54
359548,SALES_0359548,95590,154,23,178,47,2024-11-08T19:41:50,4271.14
469413,SALES_0469413,58884,203,142,1923,4,2024-03-25T22:42:09,4696.1
668077,SALES_0668077,83298,188,403,456,21,2024-08-26T10:49:10,2383.3
429003,SALES_0429003,57561,193,449,764,19,2024-09-11T06:53:50,3684.85
175037,SALES_0175037,17690,171,91,1870,6,2024-04-15T05:32:57,4140.72
889161,SALES_0889161,89782,115,243,1216,37,2024-10-28T08:25:59,733.88
376359,SALES_0376359,15024,119,54,1037,36,2024-11-07T03:02:51,1920.77
232055,SALES_0232055,61868,56,213,1550,46,2024-12-09T03:47:43,1812.28
415540,SALES_0415540,77265,192,125,446,2,2024-02-06T06:44:07,2702.16
812557,SALES_0812557,99004,143,306,360,40,2024-11-12T04:57:15,3664.54
380186,SALES_0380186,42217,146,383,840,12,2024-06-11T21:11:35,2594.37
736794,SALES_0736794,35055,206,417,458,34,2024-10-21T23:58:31,3300.21
991273,SALES_0991273,71575,195,494,470,39,2024-11-20T20:25:36,4935.66
821294,SALES_0821294,30572,98,223,1729,12,2024-03-10T18:08:42,3918.73
348220,SALES_0348220,84251,108,486,1712,9,2024-05-11T14:41:06,4883.81
294339,SALES_0294339,46849,154,188,535,7,2024-04-08T18:14:12,683.5
67751,SALES_0067751,25921,162,340,1307,3,2024-03-08T17:11:21,1578.47
456314,SALES_0456314,91777,50,269,1342,49,2024-05-31T06:40:29,695.94
309318,SALES_0309318,41323,47,149,128,45,2024-08-28T17:22:17,2825.81
357627,SALES_0357627,80108,135,358,1859,45,2024-11-08T13:56:14,4711.76
98947,SALES_0098947,21656,19,83,1723,32,2024-10-23T02:54:42,3027.51
308587,SALES_0308587,8376,148,484,1000,11,2024-05-12T12:27:04,1792.43
647561,SALES_0647561,20211,189,277,1768,2,2024-02-05T04:35:57,1929.91
711892,SALES_0711892,61176,28,16,1612,17,2024-07-10T09:28:03,3629.91
821837,SALES_0821837,11919,6,41,1750,40,2024-11-29T09:44:17,2437.42
741577,SALES_0741577,57176,167,328,426,12,2024-02-24T00:08:56,2860.47
610612,SALES_0610612,78877,23,328,1009,38,2024-11-04T09:17:17,4223.65
491400,SALES_0491400,74050,136,379,1067,7,2024-05-17T18:21:16,1761.69
910124,SALES_0910124,10475,157,99,127,15,2024-07-03T14:47:16,2393.48
374363,SALES_0374363,14512,127,345,819,48,2024-08-16T08:19:53,2579.16
58136,SALES_0058136,43429,206,448,56,19,2024-09-16T23:24:55,1771.77
906600,SALES_0906600,18302,174,144,285,27,2024-09-25T20:39:57,4124.93
604354,SALES_0604354,49859,95,285,623,42,2024-07-27T19:11:35,3997.86
847507,SALES_0847507,57309,112,467,1986,15,2024-07-27T22:27:23,697.47
807976,SALES_0807976,51631,89,15,810,43,2024-04-26T15:47:47,4237.55
57771,SALES_0057771,68033,202,435,397,8,2024-05-12T12:19:06,2924.19
146913,SALES_0146913,56708,11,86,115,7,2024-03-26T17:38:26,2544.23
258204,SALES_0258204,87424,188,277,817,41,2024-09-16T09:05:40,2525.44
296961,SALES_0296961,83575,65,432,775,18,2024-06-19T08:58:28,512.59
748895,SALES_0748895,88793,196,323,1118,16,2024-05-17T06:58:33,1474.29
721233,SALES_0721233,44133,114,318,643,37,2024-11-10T19:59:24,1876.71
329375,SALES_0329375,98445,109,190,510,30,2024-09-11T23:45:58,867.35
215307,SALES_0215307,82576,184,71,1258,3,2024-03-26T23:20:04,2452.21
635739,SALES_0635739,90989,9,220,1519,8,2024-06-01T16:44:31,4073.33
152756,SALES_0152756,36425,29,51,565,41,2024-09-15T06:30:56,3547.92
151714,SALES_0151714,39778,156,271,248,16,2024-07-09T11:37:30,2277.17
519229,SALES_0519229,6051,33,98,564,12,2024-03-26T00:19:33,3149.38
214291,SALES_0214291,10140,191,348,1928,48,2024-06-10T17:48:26,3850.22
65237,SALES_0065237,6564,99,273,368,28,2024-10-24T16:58:47,4958.71
804180,SALES_0804180,82159,74,255,731,25,2024-09-05T13:17:26,3428.2
291151,SALES_0291151,4941,5,202,1692,43,2024-12-01T02:27:08,3988.86
915602,SALES_0915602,86110,195,263,1572,14,2024-08-12T11:11:09,3977.96
783699,SALES_0783699,80471,10,456,1793,25,2024-08-26T03:48:53,3908.81
563783,SALES_0563783,5101,127,14,1034,23,2024-07-01T23:53:35,1106.54
331969,SALES_0331969,59581,30,15,1132,11,2024-01-06T00:59:20,588.87
395053,SALES_0395053,82334,65,340,552,47,2024-10-02T07:42:32,3406.12
513964,SALES_0513964,78099,41,241,471,24,2024-08-09T07:45:12,4940.52
859173,SALES_0859173,16088,182,290,1117,12,2024-04-02T18:58:16,3098.96
847835,SALES_0847835,10874,96,26,1963,36,2024-11-18T23:18:26,786.16
79319,SALES_0079319,89323,10,26,1182,22,2024-10-08T07:00:32,1381.69
519083,SALES_0519083,52035,26,122,88,23,2024-03-25T15:15:41,1592.4
66785,SALES_0066785,1470,188,9,1965,18,2024-09-08T00:18:30,1505.56
668496,SALES_0668496,84727,107,59,1229,33,2024-11-05T22:32:38,2238.32
152270,SALES_0152270,18250,114,24,826,8,2024-05-26T00:06:04,3134.94
712203,SALES_0712203,71379,93,268,110,18,2024-08-17T07:41:47,3566.06
56101,SALES_0056101,14677,200,13,65,32,2024-10-22T21:39:56,4462.46
707158,SALES_0707158,70559,173,61,337,28,2024-06-30T16:16:24,2795.37
21487,SALES_0021487,38024,201,346,336,20,2024-09-27T04:13:56,4399.75
544745,SALES_0544745,54675,142,15,1172,49,2024-04-15T07:32:29,3024.55
807602,SALES_0807602,51134,45,196,222,13,2024-06-27T00:44:26,2910.73
263761,SALES_0263761,62519,80,262,854,38,2024-10-14T04:17:28,816.95
598130,SALES_0598130,1486,197,260,1348,18,2024-09-17T06:18:11,503.09
968874,SALES_0968874,83052,42,357,1452,29,2024-10-21T14:41:05,1847.03
924644,SALES_0924644,15494,100,15,1835,48,2024-09-17T02:01:16,2488.21
63527,SALES_0063527,9797,65,187,1304,38,2024-10-23T12:57:42,3497.24
285465,SALES_0285465,99016,166,233,1043,34,2024-10-24T11:53:22,2550.29
500932,SALES_0500932,74208,157,71,1487,23,2024-05-15T03:59:52,4547.86
66642,SALES_0066642,43220,17,86,853,13,2024-04-07T19:28:43,4787.76
778816,SALES_0778816,62081,87,483,891,29,2024-10-17T22:11:17,3870.81
791659,SALES_0791659,91563,181,183,1125,40,2024-11-27T19:44:36,1166.54
892491,SALES_0892491,14913,48,304,1675,4,2024-03-10T05:25:46,1039.05
636067,SALES_0636067,56391,15,303,1533,5,2024-04-28T14:04:33,1673.09
442870,SALES_0442870,60321,167,493,867,26,2024-10-16T20:54:13,2645.59
18833,SALES_0018833,85355,141,350,852,36,2024-11-15T22:19:23,4967.6
522921,SALES_0522921,42833,92,116,1965,12,2024-07-04T18:28:02,2851.76
383373,SALES_0383373,18405,21,464,698,22,2024-04-26T03:14:38,3510.19
741882,SALES_0741882,95263,159,378,602,49,2024-11-26T12:49:29,3779.69
701954,SALES_0701954,59626,119,457,499,44,2024-10-22T14:50:13,685.98
624196,SALES_0624196,48751,35,124,1232,7,2024-04-23T22:44:40,759.14
474652,SALES_0474652,34816,192,384,1178,39,2024-11-16T08:44:27,2521.44
310646,SALES_0310646,82856,12,150,94,31,2024-10-11T05:01:31,509.41
89468,SALES_0089468,19002,80,232,1087,50,2024-11-23T10:35:27,4163.1
89098,SALES_0089098,57911,105,397,287,39,2024-11-17T06:17:05,1929.2
641708,SALES_0641708,77136,59,16,700,30,2024-08-17T01:10:26,2919.27
900144,SALES_0900144,18686,146,354,1808,13,2024-08-01T06:10:35,4238.12
322021,SALES_0322021,66338,46,445,1737,49,2024-10-01T19:29:27,2984.99
162714,SALES_0162714,78723,158,280,479,45,2024-08-04T10:23:21,4087.43
234725,SALES_0234725,91768,190,424,1647,45,2024-07-23T04:25:19,2423.41
826206,SALES_0826206,67187,57,468,1911,14,2024-08-04T15:35:05,4489.88
454432,SALES_0454432,54516,149,87,1069,3,2024-02-18T17:21:18,3096.64
501037,SALES_0501037,31549,186,25,573,19,2024-09-25T19:28:09,4623.82
695033,SALES_0695033,60520,89,82,180,6,2024-05-21T20:46:23,4789.98
897676,SALES_0897676,44401,63,210,1174,28,2024-09-25T19:19:22,3436.45
708964,SALES_0708964,13769,92,57,377,13,2024-05-17T19:42:28,4120.28
319893,SALES_0319893,7401,54,30,1318,22,2024-04-15T06:08:20,1328.27
396876,SALES_0396876,50476,15,66,418,41,2024-11-12T08:24:53,4238.73
423014,SALES_0423014,12619,143,239,550,10,2024-06-29T09:34:20,3590.17
929739,SALES_0929739,38899,136,23,1325,44,2024-10-06T11:09:38,777.56
892362,SALES_0892362,98934,20,491,867,10,2024-07-12T03:27:16,3000.6
820604,SALES_0820604,59190,209,490,45,36,2024-11-09T14:05:05,2295.65
823610,SALES_0823610,49571,126,492,1908,14,2024-08-01T03:02:18,3441.86
354053,SALES_0354053,94411,47,410,1829,44,2024-10-11T10:53:27,4292.96
602397,SALES_0602397,40301,105,402,732,11,2024-01-24T21:02:01,3021.97
370895,SALES_0370895,23008,200,178,864,9,2024-05-03T13:31:25,2441.23
815140,SALES_0815140,7023,152,447,265,16,2024-08-22T02:20:22,814.44
776047,SALES_0776047,7134,195,441,394,8,2024-05-16T08:48:11,1383.95
810513,SALES_0810513,59951,65,271,1022,32,2024-10-12T07:10:13,4929.83
620962,SALES_0620962,81440,122,456,643,10,2024-06-23T20:14:43,4342.51
111738,SALES_0111738,16367,31,458,1926,2,2024-02-24T23:56:12,2583.6
82416,SALES_0082416,77055,146,407,499,1,2024-02-06T11:19:31,3637.81
810461,SALES_0810461,62745,197,305,607,23,2024-02-23T18:59:10,3580.05
686559,SALES_0686559,74412,94,214,725,37,2024-11-02T13:49:26,4273.15
335424,SALES_0335424,40071,208,352,870,33,2024-11-06T08:28:17,3876.07
866499,SALES_0866499,63843,127,429,79,48,2024-07-21T23:43:05,1810.0
484803,SALES_0484803,33310,19,476,1355,10,2024-06-20T08:30:15,1974.31
816127,SALES_0816127,81931,26,98,1673,25,2024-09-21T10:22:56,4799.76
892816,SALES_0892816,3266,36,365,1330,18,2024-07-09T10:31:58,2574.67
832017,SALES_0832017,88681,19,289,1148,47,2024-08-21T12:21:44,1724.65
267179,SALES_0267179,78210,202,137,593,35,2024-11-07T03:20:07,2362.72
279355,SALES_0279355,13235,57,341,1427,29,2024-10-15T08:52:20,2113.97
234160,SALES_0234160,95452,59,490,369,3,2024-03-04T16:07:00,3181.41
934540,SALES_0934540,9815,3,443,1264,4,2024-02-21T00:27:33,3625.28
107406,SALES_0107406,90932,208,306,943,30,2024-09-18T08:17:34,4132.2
689825,SALES_0689825,38678,132,341,1773,14,2024-07-17T23:34:30,4875.16
849130,SALES_0849130,69170,208,481,272,50,2024-12-18T17:47:06,3925.06
849286,SALES_0849286,58398,183,434,859,42,2024-11-08T22:52:54,1958.11
759927,SALES_0759927,6930,28,400,1328,29,2024-10-14T12:46:34,746.84
829141,SALES_0829141,13882,119,432,1863,38,2024-09-26T10:22:08,3255.25
930716,SALES_0930716,46980,182,287,945,17,2024-08-09T13:59:50,1314.89
838631,SALES_0838631,42190,104,491,275,37,2024-04-07T07:23:04,1985.14
993355,SALES_0993355,86921,205,357,970,5,2024-05-07T12:16:23,1677.26
727170,SALES_0727170,49522,184,221,193,27,2024-08-18T09:37:48,1069.12
248702,SALES_0248702,84035,125,385,1242,20,2024-09-26T13:07:35,2711.78
743699,SALES_0743699,57758,58,27,647,50,2024-10-26T01:45:38,2474.48
463959,SALES_0463959,41879,77,152,1914,31,2024-10-12T01:07:16,4433.99
955573,SALES_0955573,88229,140,63,1733,41,2024-10-01T03:42:16,2477.01
59526,SALES_0059526,37537,206,409,422,50,2024-11-28T15:25:50,3264.85
130571,SALES_0130571,18430,132,437,1242,16,2024-05-01T13:54:29,1766.9
501513,SALES_0501513,25703,123,493,421,10,2024-07-01T14:39:03,1895.77
220689,SALES_0220689,87439,209,19,748,9,2024-05-09T05:48:50,4836.15
943495,SALES_0943495,42941,114,481,719,21,2024-09-19T09:35:49,4215.0
32345,SALES_0032345,40077,210,74,1209,50,2024-10-29T06:43:13,782.64
595229,SALES_0595229,23463,152,257,1160,7,2024-06-01T17:26:53,1953.42
369607,SALES_0369607,98796,166,373,1825,5,2024-05-12T09:19:16,3436.32
582223,SALES_0582223,14571,26,199,1882,11,2024-05-13T23:39:39,4974.69
299339,SALES_0299339,51464,139,455,368,2,2024-02-15T15:21:14,3109.1
507274,SALES_0507274,12243,57,193,1206,6,2024-04-05T03:45:25,1950.05
613563,SALES_0613563,15191,69,402,542,38,2024-11-03T13:32:31,1091.98
120000,SALES_0120000,29311,118,304,1100,5,2024-04-22T19:49:35,1577.68
976380,SALES_0976380,80691,25,452,650,14,2024-07-18T22:53:27,4464.63
987764,SALES_0987764,55516,184,480,1790,36,2024-11-07T05:15:34,1259.21
900727,SALES_0900727,37412,23,374,1912,46,2024-09-20T00:10:55,615.2
692033,SALES_0692033,15633,187,232,57,40,2024-12-01T02:56:40,3341.66
696624,SALES_0696624,35382,12,499,1898,31,2024-09-27T07:14:54,670.95
969922,SALES_0969922,50210,188,341,1719,3,2024-02-08T05:26:46,944.86
699134,SALES_0699134,48940,172,237,1258,25,2024-09-08T13:47:45,1953.91
614961,SALES_0614961,94487,192,36,1103,12,2024-06-09T21:55:56,2071.55
391355,SALES_0391355,5579,22,248,1926,11,2024-01-06T08:02:19,2002.69
998423,SALES_0998423,57577,29,196,1400,27,2024-08-25T02:39:46,2089.76
868119,SALES_0868119,58538,6,136,691,36,2024-11-09T20:48:23,4483.04
599654,SALES_0599654,60230,75,115,423,46,2024-07-22T08:33:10,4236.04
519121,SALES_0519121,25550,152,100,1138,37,2024-11-06T22:18:38,3397.97
349939,SALES_0349939,9807,6,308,704,7,2024-06-04T04:36:06,1934.47
62225,SALES_0062225,19243,47,231,1589,8,2024-05-12T02:28:18,1185.78
872236,SALES_0872236,84175,119,123,1777,26,2024-08-30T13:46:57,2816.45
368183,SALES_0368183,33001,11,23,1336,25,2024-09-10T04:26:04,2270.4
628014,SALES_0628014,41662,52,417,719,11,2024-06-15T01:02:54,796.04
41671,SALES_0041671,1844,148,491,418,25,2024-10-22T11:36:54,2792.11
440688,SALES_0440688,50182,118,219,1143,23,2024-08-05T22:58:12,4376.61
219431,SALES_0219431,58396,186,3,1762,25,2024-09-07T05:49:56,739.46
522487,SALES_0522487,54814,71,487,97,41,2024-11-25T10:02:39,1030.25
20553,SALES_0020553,41492,27,498,1189,35,2024-10-31T15:06:40,2259.98
763109,SALES_0763109,36428,109,473,12,13,2024-07-25T21:27:53,3353.07
207061,SALES_0207061,25329,4,247,757,34,2024-09-25T00:40:10,4046.58
94305,SALES_0094305,42822,163,177,288,48,2024-04-25T14:27:52,4600.25
311460,SALES_0311460,61748,67,85,593,32,2024-10-23T17:20:07,4577.62
